2021-07-17 12:21:47,594 Experiment dir : saves/DQN-SOFT-NoBuffer-20210717-122147
2021-07-17 12:21:47,594 Args: Namespace(gpu='0', save='DQN-SOFT-NoBuffer', max_episodes=200, with_buffer=False, with_target=True)
2021-07-17 12:21:47,598 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:21:47,598 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'soft', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 12:21:47,792 Episode: 1 | Current target score 0 | Score: 11.0
2021-07-17 12:22:00,716 Episode: 154 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:00,830 Episode: 155 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:00,946 Episode: 156 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:01,063 Episode: 157 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:01,179 Episode: 158 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:01,293 Episode: 159 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:01,413 Episode: 160 | Current target score 15.0 | Score: 11.0
2021-07-17 12:22:01,529 Episode: 161 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:01,648 Episode: 162 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:01,763 Episode: 163 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:01,883 Episode: 164 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:02,002 Episode: 165 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:02,119 Episode: 166 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:02,236 Episode: 167 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:02,351 Episode: 168 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:02,486 Episode: 169 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:02,615 Episode: 170 | Current target score 15.0 | Score: 11.0
2021-07-17 12:22:02,737 Episode: 171 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:02,858 Episode: 172 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:02,979 Episode: 173 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:03,101 Episode: 174 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:03,224 Episode: 175 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:03,367 Episode: 176 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:03,505 Episode: 177 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:03,636 Episode: 178 | Current target score 15.0 | Score: 11.0
2021-07-17 12:22:03,760 Episode: 179 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:03,887 Episode: 180 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:04,015 Episode: 181 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:04,142 Episode: 182 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:04,269 Episode: 183 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:04,395 Episode: 184 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:04,526 Episode: 185 | Current target score 15.0 | Score: 11.0
2021-07-17 12:22:04,658 Episode: 186 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:04,791 Episode: 187 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:04,925 Episode: 188 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:05,059 Episode: 189 | Current target score 15.0 | Score: 11.0
2021-07-17 12:22:05,189 Episode: 190 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:05,318 Episode: 191 | Current target score 15.0 | Score: 8.0
2021-07-17 12:22:05,449 Episode: 192 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:05,586 Episode: 193 | Current target score 15.0 | Score: 11.0
2021-07-17 12:22:05,719 Episode: 194 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:05,857 Episode: 195 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:05,994 Episode: 196 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:06,133 Episode: 197 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:06,332 Episode: 198 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:06,481 Episode: 199 | Current target score 15.0 | Score: 10.0
2021-07-17 12:22:06,620 Episode: 200 | Current target score 15.0 | Score: 9.0
2021-07-17 12:22:06,902 ------------------------------------------------------------------------------
2021-07-17 12:22:06,902 Final task score = 15.0
2021-07-17 12:22:08,371 load best model ...
2021-07-17 12:22:08,371 make movie ...
2021-07-17 12:22:09,455 Total reward: 11.00
2021-07-17 12:22:09,456 Action counts:
