2021-07-17 11:28:44,355 Experiment dir : saves/DQN-HARD-20210717-112844
2021-07-17 11:28:44,356 Args: Namespace(gpu='0', save='DQN-HARD', max_episodes=200, with_buffer=True, with_target=True)
2021-07-17 11:28:44,362 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 11:28:44,362 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 11:28:44,571 Episode: 1 | Current target score 0 | Score: 20.0
2021-07-17 11:28:52,962 Episode: 54 | Current target score 238.0 | Score: 501.0
2021-07-17 11:28:53,387 Episode: 55 | Current target score 238.0 | Score: 247.0
2021-07-17 11:28:53,736 Episode: 56 | Current target score 238.0 | Score: 194.0
2021-07-17 11:28:54,103 Episode: 57 | Current target score 238.0 | Score: 201.0
2021-07-17 11:28:54,642 Episode: 58 | Current target score 238.0 | Score: 314.0
2021-07-17 11:28:55,155 Episode: 59 | Current target score 238.0 | Score: 304.0
2021-07-17 11:28:55,621 Episode: 60 | Current target score 238.0 | Score: 269.0
2021-07-17 11:28:56,094 Episode: 61 | Current target score 238.0 | Score: 264.0
2021-07-17 11:28:56,556 Episode: 62 | Current target score 238.0 | Score: 263.0
2021-07-17 11:28:57,017 Episode: 63 | Current target score 263.0 | Score: 258.0
2021-07-17 11:28:57,726 Episode: 64 | Current target score 263.0 | Score: 436.0
2021-07-17 11:28:58,313 Episode: 65 | Current target score 263.0 | Score: 334.0
2021-07-17 11:28:59,212 Episode: 66 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:00,056 Episode: 67 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:00,464 Episode: 68 | Current target score 263.0 | Score: 220.0
2021-07-17 11:29:01,352 Episode: 69 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:02,220 Episode: 70 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:03,133 Episode: 71 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:04,062 Episode: 72 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:04,954 Episode: 73 | Current target score 263.0 | Score: 501.0
2021-07-17 11:29:05,846 Episode: 74 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:06,745 Episode: 75 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:07,411 Episode: 76 | Current target score 501.0 | Score: 357.0
2021-07-17 11:29:08,302 Episode: 77 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:09,200 Episode: 78 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:10,095 Episode: 79 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:10,496 Episode: 80 | Current target score 501.0 | Score: 201.0
2021-07-17 11:29:11,411 Episode: 81 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:11,984 Episode: 82 | Current target score 501.0 | Score: 303.0
2021-07-17 11:29:12,890 Episode: 83 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:13,807 Episode: 84 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:14,703 Episode: 85 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:15,608 Episode: 86 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:16,515 Episode: 87 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:17,417 Episode: 88 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:18,320 Episode: 89 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:19,244 Episode: 90 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:20,151 Episode: 91 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:21,062 Episode: 92 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:21,974 Episode: 93 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:22,883 Episode: 94 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:23,796 Episode: 95 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:24,711 Episode: 96 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:25,618 Episode: 97 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:26,759 Episode: 98 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:27,694 Episode: 99 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:28,703 Episode: 100 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:29,715 Episode: 101 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:30,630 Episode: 102 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:31,557 Episode: 103 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:31,938 Episode: 104 | Current target score 501.0 | Score: 176.0
2021-07-17 11:29:32,188 Episode: 105 | Current target score 501.0 | Score: 102.0
2021-07-17 11:29:33,105 Episode: 106 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:34,044 Episode: 107 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:34,964 Episode: 108 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:35,889 Episode: 109 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:36,818 Episode: 110 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:37,740 Episode: 111 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:38,662 Episode: 112 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:39,587 Episode: 113 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:40,509 Episode: 114 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:41,432 Episode: 115 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:42,266 Episode: 116 | Current target score 501.0 | Score: 444.0
2021-07-17 11:29:43,191 Episode: 117 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:44,124 Episode: 118 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:44,377 Episode: 119 | Current target score 501.0 | Score: 102.0
2021-07-17 11:29:45,307 Episode: 120 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:46,243 Episode: 121 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:47,190 Episode: 122 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:48,130 Episode: 123 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:49,071 Episode: 124 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:50,014 Episode: 125 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:50,960 Episode: 126 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:51,570 Episode: 127 | Current target score 501.0 | Score: 270.0
2021-07-17 11:29:52,513 Episode: 128 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:53,460 Episode: 129 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:54,407 Episode: 130 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:55,352 Episode: 131 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:56,292 Episode: 132 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:56,443 Episode: 133 | Current target score 501.0 | Score: 36.0
2021-07-17 11:29:57,390 Episode: 134 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:58,336 Episode: 135 | Current target score 501.0 | Score: 501.0
2021-07-17 11:29:59,281 Episode: 136 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:00,227 Episode: 137 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:00,913 Episode: 138 | Current target score 501.0 | Score: 349.0
2021-07-17 11:30:01,861 Episode: 139 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:02,813 Episode: 140 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:02,976 Episode: 141 | Current target score 501.0 | Score: 40.0
2021-07-17 11:30:03,953 Episode: 142 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:04,580 Episode: 143 | Current target score 501.0 | Score: 309.0
2021-07-17 11:30:05,525 Episode: 144 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:06,472 Episode: 145 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:06,763 Episode: 146 | Current target score 501.0 | Score: 112.0
2021-07-17 11:30:07,712 Episode: 147 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:08,001 Episode: 148 | Current target score 501.0 | Score: 112.0
2021-07-17 11:30:08,954 Episode: 149 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:09,664 Episode: 150 | Current target score 501.0 | Score: 356.0
2021-07-17 11:30:10,092 Episode: 151 | Current target score 501.0 | Score: 122.0
2021-07-17 11:30:11,046 Episode: 152 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:12,003 Episode: 153 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:12,964 Episode: 154 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:13,923 Episode: 155 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:14,884 Episode: 156 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:15,847 Episode: 157 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:16,815 Episode: 158 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:17,781 Episode: 159 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:18,816 Episode: 160 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:19,781 Episode: 161 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:20,743 Episode: 162 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:21,255 Episode: 163 | Current target score 501.0 | Score: 234.0
2021-07-17 11:30:22,223 Episode: 164 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:22,950 Episode: 165 | Current target score 501.0 | Score: 361.0
2021-07-17 11:30:23,918 Episode: 166 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:24,879 Episode: 167 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:25,842 Episode: 168 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:26,352 Episode: 169 | Current target score 501.0 | Score: 233.0
2021-07-17 11:30:26,707 Episode: 170 | Current target score 501.0 | Score: 143.0
2021-07-17 11:30:27,671 Episode: 171 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:28,112 Episode: 172 | Current target score 501.0 | Score: 194.0
2021-07-17 11:30:29,083 Episode: 173 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:30,049 Episode: 174 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:31,014 Episode: 175 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:31,979 Episode: 176 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:32,946 Episode: 177 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:33,949 Episode: 178 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:34,936 Episode: 179 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:35,473 Episode: 180 | Current target score 501.0 | Score: 199.0
2021-07-17 11:30:36,436 Episode: 181 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:37,405 Episode: 182 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:38,373 Episode: 183 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:39,352 Episode: 184 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:39,731 Episode: 185 | Current target score 501.0 | Score: 153.0
2021-07-17 11:30:40,700 Episode: 186 | Current target score 501.0 | Score: 501.0
2021-07-17 11:30:41,046 Episode: 187 | Current target score 501.0 | Score: 132.0
2021-07-17 11:30:41,235 Episode: 188 | Current target score 501.0 | Score: 39.0
2021-07-17 11:30:42,120 Episode: 189 | Current target score 501.0 | Score: 443.0
2021-07-17 11:30:43,000 Episode: 190 | Current target score 501.0 | Score: 445.0
2021-07-17 11:30:43,658 Episode: 191 | Current target score 501.0 | Score: 285.0
2021-07-17 11:30:44,550 Episode: 192 | Current target score 501.0 | Score: 433.0
2021-07-17 11:30:45,307 Episode: 193 | Current target score 501.0 | Score: 370.0
2021-07-17 11:30:45,864 Episode: 194 | Current target score 501.0 | Score: 255.0
2021-07-17 11:30:46,414 Episode: 195 | Current target score 501.0 | Score: 249.0
2021-07-17 11:30:47,280 Episode: 196 | Current target score 501.0 | Score: 431.0
2021-07-17 11:30:47,776 Episode: 197 | Current target score 501.0 | Score: 216.0
2021-07-17 11:30:48,130 Episode: 198 | Current target score 501.0 | Score: 130.0
2021-07-17 11:30:48,330 Episode: 199 | Current target score 501.0 | Score: 40.0
2021-07-17 11:30:48,967 Episode: 200 | Current target score 501.0 | Score: 298.0
2021-07-17 11:30:49,259 ------------------------------------------------------------------------------
2021-07-17 11:30:49,259 Final task score = 501.0
2021-07-17 11:30:59,109 load best model ...
2021-07-17 11:30:59,110 make movie ...
2021-07-17 11:31:08,070 Total reward: 200.00
2021-07-17 11:31:08,071 Action counts:
