2021-07-17 12:15:11,769 Experiment dir : saves/DQN-NoTarget-20210717-121511
2021-07-17 12:15:11,770 Args: Namespace(gpu='0', save='DQN-NoTarget', max_episodes=200, with_buffer=True, with_target=False)
2021-07-17 12:15:11,775 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:15:11,776 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 1, 'grad_clip': 0.1}
2021-07-17 12:15:12,003 Episode: 1 | Current target score 0 | Score: 30.0
2021-07-17 12:15:24,326 Episode: 134 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:24,424 Episode: 135 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:24,524 Episode: 136 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:24,643 Episode: 137 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:24,789 Episode: 138 | Current target score 30.0 | Score: 11.0
2021-07-17 12:15:24,930 Episode: 139 | Current target score 30.0 | Score: 8.0
2021-07-17 12:15:25,088 Episode: 140 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:25,230 Episode: 141 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:25,371 Episode: 142 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:25,506 Episode: 143 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:25,645 Episode: 144 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:25,781 Episode: 145 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:25,919 Episode: 146 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:26,032 Episode: 147 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:26,135 Episode: 148 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:26,244 Episode: 149 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:26,353 Episode: 150 | Current target score 30.0 | Score: 8.0
2021-07-17 12:15:26,572 Episode: 151 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:26,675 Episode: 152 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:26,782 Episode: 153 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:26,891 Episode: 154 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:26,997 Episode: 155 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:27,105 Episode: 156 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:27,216 Episode: 157 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:27,326 Episode: 158 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:27,455 Episode: 159 | Current target score 30.0 | Score: 11.0
2021-07-17 12:15:27,571 Episode: 160 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:27,690 Episode: 161 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:27,811 Episode: 162 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:27,926 Episode: 163 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:28,043 Episode: 164 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:28,162 Episode: 165 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:28,277 Episode: 166 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:28,390 Episode: 167 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:28,504 Episode: 168 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:28,641 Episode: 169 | Current target score 30.0 | Score: 8.0
2021-07-17 12:15:28,815 Episode: 170 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:28,988 Episode: 171 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:29,141 Episode: 172 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:29,313 Episode: 173 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:29,459 Episode: 174 | Current target score 30.0 | Score: 11.0
2021-07-17 12:15:29,581 Episode: 175 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:29,700 Episode: 176 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:29,821 Episode: 177 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:29,948 Episode: 178 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:30,073 Episode: 179 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:30,236 Episode: 180 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:30,389 Episode: 181 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:30,544 Episode: 182 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:30,682 Episode: 183 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:30,821 Episode: 184 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:30,952 Episode: 185 | Current target score 30.0 | Score: 8.0
2021-07-17 12:15:31,079 Episode: 186 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:31,249 Episode: 187 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:31,392 Episode: 188 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:31,673 Episode: 189 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:31,973 Episode: 190 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:32,223 Episode: 191 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:32,431 Episode: 192 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:32,604 Episode: 193 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:32,787 Episode: 194 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:32,941 Episode: 195 | Current target score 30.0 | Score: 11.0
2021-07-17 12:15:33,090 Episode: 196 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:33,240 Episode: 197 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:33,421 Episode: 198 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:33,635 Episode: 199 | Current target score 30.0 | Score: 10.0
2021-07-17 12:15:33,778 Episode: 200 | Current target score 30.0 | Score: 9.0
2021-07-17 12:15:34,056 ------------------------------------------------------------------------------
2021-07-17 12:15:34,056 Final task score = 30.0
2021-07-17 12:15:35,481 load best model ...
2021-07-17 12:15:35,482 make movie ...
2021-07-17 12:15:36,673 Total reward: 10.00
2021-07-17 12:15:36,674 Action counts:
