2021-07-17 11:32:56,347 Experiment dir : saves/DQN-HARD-20210717-113256
2021-07-17 11:32:56,348 Args: Namespace(gpu='0', save='DQN-HARD', max_episodes=200, with_buffer=True, with_target=True)
2021-07-17 11:32:56,353 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 11:32:56,353 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 11:32:56,546 Episode: 1 | Current target score 0 | Score: 61.0
2021-07-17 11:33:03,877 Episode: 97 | Current target score 61.0 | Score: 21.0
2021-07-17 11:33:03,972 Episode: 98 | Current target score 61.0 | Score: 14.0
2021-07-17 11:33:04,081 Episode: 99 | Current target score 61.0 | Score: 20.0
2021-07-17 11:33:04,184 Episode: 100 | Current target score 61.0 | Score: 18.0
2021-07-17 11:33:04,386 Episode: 101 | Current target score 61.0 | Score: 15.0
2021-07-17 11:33:04,492 Episode: 102 | Current target score 61.0 | Score: 19.0
2021-07-17 11:33:04,587 Episode: 103 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:04,696 Episode: 104 | Current target score 61.0 | Score: 19.0
2021-07-17 11:33:04,814 Episode: 105 | Current target score 61.0 | Score: 25.0
2021-07-17 11:33:04,915 Episode: 106 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:05,023 Episode: 107 | Current target score 61.0 | Score: 17.0
2021-07-17 11:33:05,136 Episode: 108 | Current target score 61.0 | Score: 21.0
2021-07-17 11:33:05,255 Episode: 109 | Current target score 61.0 | Score: 25.0
2021-07-17 11:33:05,389 Episode: 110 | Current target score 61.0 | Score: 32.0
2021-07-17 11:33:05,507 Episode: 111 | Current target score 61.0 | Score: 20.0
2021-07-17 11:33:05,634 Episode: 112 | Current target score 61.0 | Score: 30.0
2021-07-17 11:33:05,745 Episode: 113 | Current target score 61.0 | Score: 19.0
2021-07-17 11:33:05,881 Episode: 114 | Current target score 61.0 | Score: 36.0
2021-07-17 11:33:06,003 Episode: 115 | Current target score 61.0 | Score: 25.0
2021-07-17 11:33:06,126 Episode: 116 | Current target score 61.0 | Score: 26.0
2021-07-17 11:33:06,250 Episode: 117 | Current target score 61.0 | Score: 25.0
2021-07-17 11:33:06,384 Episode: 118 | Current target score 61.0 | Score: 30.0
2021-07-17 11:33:06,575 Episode: 119 | Current target score 61.0 | Score: 68.0
2021-07-17 11:33:06,756 Episode: 120 | Current target score 61.0 | Score: 64.0
2021-07-17 11:33:06,898 Episode: 121 | Current target score 61.0 | Score: 33.0
2021-07-17 11:33:07,134 Episode: 122 | Current target score 61.0 | Score: 101.0
2021-07-17 11:33:07,428 Episode: 123 | Current target score 61.0 | Score: 142.0
2021-07-17 11:33:07,697 Episode: 124 | Current target score 61.0 | Score: 120.0
2021-07-17 11:33:07,895 Episode: 125 | Current target score 61.0 | Score: 72.0
2021-07-17 11:33:08,056 Episode: 126 | Current target score 61.0 | Score: 47.0
2021-07-17 11:33:08,234 Episode: 127 | Current target score 61.0 | Score: 59.0
2021-07-17 11:33:08,466 Episode: 128 | Current target score 61.0 | Score: 94.0
2021-07-17 11:33:08,682 Episode: 129 | Current target score 61.0 | Score: 86.0
2021-07-17 11:33:08,864 Episode: 130 | Current target score 61.0 | Score: 61.0
2021-07-17 11:33:09,062 Episode: 131 | Current target score 61.0 | Score: 69.0
2021-07-17 11:33:09,257 Episode: 132 | Current target score 61.0 | Score: 68.0
2021-07-17 11:33:09,467 Episode: 133 | Current target score 61.0 | Score: 76.0
2021-07-17 11:33:09,650 Episode: 134 | Current target score 61.0 | Score: 58.0
2021-07-17 11:33:09,826 Episode: 135 | Current target score 61.0 | Score: 56.0
2021-07-17 11:33:10,039 Episode: 136 | Current target score 61.0 | Score: 77.0
2021-07-17 11:33:10,183 Episode: 137 | Current target score 61.0 | Score: 28.0
2021-07-17 11:33:10,294 Episode: 138 | Current target score 61.0 | Score: 9.0
2021-07-17 11:33:10,419 Episode: 139 | Current target score 61.0 | Score: 15.0
2021-07-17 11:33:10,726 Episode: 140 | Current target score 61.0 | Score: 139.0
2021-07-17 11:33:11,050 Episode: 141 | Current target score 61.0 | Score: 149.0
2021-07-17 11:33:11,285 Episode: 142 | Current target score 61.0 | Score: 89.0
2021-07-17 11:33:11,469 Episode: 143 | Current target score 61.0 | Score: 53.0
2021-07-17 11:33:11,746 Episode: 144 | Current target score 61.0 | Score: 115.0
2021-07-17 11:33:11,910 Episode: 145 | Current target score 61.0 | Score: 41.0
2021-07-17 11:33:12,029 Episode: 146 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:12,244 Episode: 147 | Current target score 61.0 | Score: 73.0
2021-07-17 11:33:12,385 Episode: 148 | Current target score 61.0 | Score: 24.0
2021-07-17 11:33:12,507 Episode: 149 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:12,631 Episode: 150 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:12,886 Episode: 151 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:13,039 Episode: 152 | Current target score 61.0 | Score: 28.0
2021-07-17 11:33:13,262 Episode: 153 | Current target score 61.0 | Score: 73.0
2021-07-17 11:33:13,446 Episode: 154 | Current target score 61.0 | Score: 49.0
2021-07-17 11:33:13,688 Episode: 155 | Current target score 61.0 | Score: 86.0
2021-07-17 11:33:13,882 Episode: 156 | Current target score 61.0 | Score: 52.0
2021-07-17 11:33:14,110 Episode: 157 | Current target score 61.0 | Score: 68.0
2021-07-17 11:33:14,245 Episode: 158 | Current target score 61.0 | Score: 14.0
2021-07-17 11:33:14,453 Episode: 159 | Current target score 61.0 | Score: 61.0
2021-07-17 11:33:14,681 Episode: 160 | Current target score 61.0 | Score: 72.0
2021-07-17 11:33:14,887 Episode: 161 | Current target score 61.0 | Score: 61.0
2021-07-17 11:33:15,114 Episode: 162 | Current target score 61.0 | Score: 66.0
2021-07-17 11:33:15,304 Episode: 163 | Current target score 61.0 | Score: 49.0
2021-07-17 11:33:15,481 Episode: 164 | Current target score 61.0 | Score: 39.0
2021-07-17 11:33:15,622 Episode: 165 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:15,848 Episode: 166 | Current target score 61.0 | Score: 73.0
2021-07-17 11:33:15,982 Episode: 167 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:16,118 Episode: 168 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:16,258 Episode: 169 | Current target score 61.0 | Score: 12.0
2021-07-17 11:33:16,393 Episode: 170 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:16,565 Episode: 171 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:16,715 Episode: 172 | Current target score 61.0 | Score: 12.0
2021-07-17 11:33:16,880 Episode: 173 | Current target score 61.0 | Score: 27.0
2021-07-17 11:33:17,028 Episode: 174 | Current target score 61.0 | Score: 17.0
2021-07-17 11:33:17,180 Episode: 175 | Current target score 61.0 | Score: 16.0
2021-07-17 11:33:17,324 Episode: 176 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:17,469 Episode: 177 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:17,622 Episode: 178 | Current target score 61.0 | Score: 16.0
2021-07-17 11:33:17,776 Episode: 179 | Current target score 61.0 | Score: 17.0
2021-07-17 11:33:17,921 Episode: 180 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:18,072 Episode: 181 | Current target score 61.0 | Score: 14.0
2021-07-17 11:33:18,240 Episode: 182 | Current target score 61.0 | Score: 24.0
2021-07-17 11:33:18,388 Episode: 183 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:18,536 Episode: 184 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:18,686 Episode: 185 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:18,835 Episode: 186 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:18,992 Episode: 187 | Current target score 61.0 | Score: 14.0
2021-07-17 11:33:19,146 Episode: 188 | Current target score 61.0 | Score: 12.0
2021-07-17 11:33:19,298 Episode: 189 | Current target score 61.0 | Score: 9.0
2021-07-17 11:33:19,452 Episode: 190 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:19,607 Episode: 191 | Current target score 61.0 | Score: 10.0
2021-07-17 11:33:19,767 Episode: 192 | Current target score 61.0 | Score: 14.0
2021-07-17 11:33:19,923 Episode: 193 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:20,082 Episode: 194 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:20,244 Episode: 195 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:20,405 Episode: 196 | Current target score 61.0 | Score: 12.0
2021-07-17 11:33:20,565 Episode: 197 | Current target score 61.0 | Score: 13.0
2021-07-17 11:33:20,725 Episode: 198 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:20,884 Episode: 199 | Current target score 61.0 | Score: 11.0
2021-07-17 11:33:21,042 Episode: 200 | Current target score 61.0 | Score: 9.0
2021-07-17 11:33:21,355 ------------------------------------------------------------------------------
2021-07-17 11:33:21,355 Final task score = 61.0
2021-07-17 11:33:30,495 load best model ...
2021-07-17 11:33:30,496 make movie ...
2021-07-17 11:33:31,534 Total reward: 10.00
2021-07-17 11:33:31,534 Action counts:
