2021-07-17 12:22:10,664 Experiment dir : saves/DQN-SOFT-NoBuffer-20210717-122210
2021-07-17 12:22:10,665 Args: Namespace(gpu='0', save='DQN-SOFT-NoBuffer', max_episodes=200, with_buffer=False, with_target=True)
2021-07-17 12:22:10,669 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:22:10,669 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'soft', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 12:22:10,967 Episode: 1 | Current target score 0 | Score: 33.0
2021-07-17 12:22:12,807 Episode: 20 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:12,877 Episode: 21 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:12,990 Episode: 22 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:13,060 Episode: 23 | Current target score 33.0 | Score: 14.0
2021-07-17 12:22:13,124 Episode: 24 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:13,186 Episode: 25 | Current target score 33.0 | Score: 14.0
2021-07-17 12:22:13,248 Episode: 26 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:13,334 Episode: 27 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:13,397 Episode: 28 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:13,460 Episode: 29 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:13,519 Episode: 30 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:13,580 Episode: 31 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:13,642 Episode: 32 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:13,703 Episode: 33 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:13,766 Episode: 34 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:13,825 Episode: 35 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:13,890 Episode: 36 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:13,952 Episode: 37 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:14,019 Episode: 38 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:14,084 Episode: 39 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:14,149 Episode: 40 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:14,233 Episode: 41 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:14,336 Episode: 42 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:14,418 Episode: 43 | Current target score 33.0 | Score: 15.0
2021-07-17 12:22:14,512 Episode: 44 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:14,577 Episode: 45 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:14,641 Episode: 46 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:14,701 Episode: 47 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:14,765 Episode: 48 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:14,836 Episode: 49 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:14,909 Episode: 50 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:15,068 Episode: 51 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:15,134 Episode: 52 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:15,208 Episode: 53 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:15,285 Episode: 54 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:15,355 Episode: 55 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:15,433 Episode: 56 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:15,516 Episode: 57 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:15,604 Episode: 58 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:15,699 Episode: 59 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:15,792 Episode: 60 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:15,885 Episode: 61 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:15,957 Episode: 62 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:16,035 Episode: 63 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,112 Episode: 64 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:16,200 Episode: 65 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,286 Episode: 66 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,371 Episode: 67 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,465 Episode: 68 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:16,554 Episode: 69 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,659 Episode: 70 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:16,764 Episode: 71 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,869 Episode: 72 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:16,969 Episode: 73 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:17,063 Episode: 74 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:17,149 Episode: 75 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:17,225 Episode: 76 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:17,335 Episode: 77 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:17,474 Episode: 78 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:17,583 Episode: 79 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:17,701 Episode: 80 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:17,836 Episode: 81 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:17,953 Episode: 82 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:18,052 Episode: 83 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:18,140 Episode: 84 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:18,220 Episode: 85 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:18,297 Episode: 86 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:18,402 Episode: 87 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:18,509 Episode: 88 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:18,614 Episode: 89 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:18,713 Episode: 90 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:18,818 Episode: 91 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:18,900 Episode: 92 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:19,002 Episode: 93 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:19,087 Episode: 94 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:19,200 Episode: 95 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:19,320 Episode: 96 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:19,411 Episode: 97 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:19,509 Episode: 98 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:19,595 Episode: 99 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:19,682 Episode: 100 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:19,871 Episode: 101 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:19,960 Episode: 102 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:20,044 Episode: 103 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:20,140 Episode: 104 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:20,258 Episode: 105 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:20,351 Episode: 106 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:20,441 Episode: 107 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:20,567 Episode: 108 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:20,679 Episode: 109 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:20,819 Episode: 110 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:21,129 Episode: 111 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:21,355 Episode: 112 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:21,513 Episode: 113 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:21,655 Episode: 114 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:21,795 Episode: 115 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:21,912 Episode: 116 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:22,036 Episode: 117 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:22,165 Episode: 118 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:22,288 Episode: 119 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:22,427 Episode: 120 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:22,547 Episode: 121 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:22,653 Episode: 122 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:22,757 Episode: 123 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:22,909 Episode: 124 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:23,043 Episode: 125 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:23,154 Episode: 126 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:23,254 Episode: 127 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:23,361 Episode: 128 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:23,462 Episode: 129 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:23,565 Episode: 130 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:23,669 Episode: 131 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:23,774 Episode: 132 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:23,873 Episode: 133 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:24,008 Episode: 134 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,140 Episode: 135 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,252 Episode: 136 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,381 Episode: 137 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,512 Episode: 138 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:24,621 Episode: 139 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,729 Episode: 140 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,836 Episode: 141 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:24,942 Episode: 142 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:25,051 Episode: 143 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:25,162 Episode: 144 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:25,273 Episode: 145 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:25,383 Episode: 146 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:25,511 Episode: 147 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:25,666 Episode: 148 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:25,795 Episode: 149 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:25,908 Episode: 150 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:26,306 Episode: 151 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:26,428 Episode: 152 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:26,572 Episode: 153 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:26,706 Episode: 154 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:26,831 Episode: 155 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:26,966 Episode: 156 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:27,196 Episode: 157 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:27,316 Episode: 158 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:27,431 Episode: 159 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:27,561 Episode: 160 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:27,731 Episode: 161 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:27,961 Episode: 162 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:28,131 Episode: 163 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:28,285 Episode: 164 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:28,417 Episode: 165 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:28,535 Episode: 166 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:28,652 Episode: 167 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:28,766 Episode: 168 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:28,888 Episode: 169 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:29,012 Episode: 170 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:29,132 Episode: 171 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:29,253 Episode: 172 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:29,373 Episode: 173 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:29,506 Episode: 174 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:29,639 Episode: 175 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:29,766 Episode: 176 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:29,894 Episode: 177 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:30,018 Episode: 178 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:30,144 Episode: 179 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:30,271 Episode: 180 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:30,395 Episode: 181 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:30,522 Episode: 182 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:30,649 Episode: 183 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:30,777 Episode: 184 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:30,907 Episode: 185 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:31,036 Episode: 186 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:31,165 Episode: 187 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:31,293 Episode: 188 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:31,421 Episode: 189 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:31,552 Episode: 190 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:31,691 Episode: 191 | Current target score 33.0 | Score: 12.0
2021-07-17 12:22:31,826 Episode: 192 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:31,989 Episode: 193 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:32,158 Episode: 194 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:32,302 Episode: 195 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:32,438 Episode: 196 | Current target score 33.0 | Score: 8.0
2021-07-17 12:22:32,579 Episode: 197 | Current target score 33.0 | Score: 11.0
2021-07-17 12:22:32,722 Episode: 198 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:32,864 Episode: 199 | Current target score 33.0 | Score: 9.0
2021-07-17 12:22:33,029 Episode: 200 | Current target score 33.0 | Score: 10.0
2021-07-17 12:22:33,356 ------------------------------------------------------------------------------
2021-07-17 12:22:33,356 Final task score = 33.0
2021-07-17 12:22:34,905 load best model ...
2021-07-17 12:22:34,905 make movie ...
2021-07-17 12:22:36,521 Total reward: 24.00
2021-07-17 12:22:36,522 Action counts:
