2021-07-17 12:13:43,752 Experiment dir : saves/DQN-NoTarget-20210717-121343
2021-07-17 12:13:43,753 Args: Namespace(gpu='0', save='DQN-NoTarget', max_episodes=200, with_buffer=True, with_target=False)
2021-07-17 12:13:43,755 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:13:43,755 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 1, 'grad_clip': 0.1}
2021-07-17 12:13:43,909 Episode: 1 | Current target score 0 | Score: 23.0
2021-07-17 12:13:47,352 Episode: 36 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:47,436 Episode: 37 | Current target score 23.0 | Score: 11.0
2021-07-17 12:13:47,524 Episode: 38 | Current target score 23.0 | Score: 13.0
2021-07-17 12:13:47,596 Episode: 39 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:47,670 Episode: 40 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:47,772 Episode: 41 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:47,864 Episode: 42 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:47,944 Episode: 43 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:48,013 Episode: 44 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:48,086 Episode: 45 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:48,150 Episode: 46 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:48,220 Episode: 47 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:48,311 Episode: 48 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:48,404 Episode: 49 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:48,492 Episode: 50 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:48,695 Episode: 51 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:48,795 Episode: 52 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:48,879 Episode: 53 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:48,956 Episode: 54 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:49,032 Episode: 55 | Current target score 23.0 | Score: 13.0
2021-07-17 12:13:49,100 Episode: 56 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:49,166 Episode: 57 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:49,234 Episode: 58 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:49,301 Episode: 59 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:49,370 Episode: 60 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:49,446 Episode: 61 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:49,524 Episode: 62 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:49,611 Episode: 63 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:49,687 Episode: 64 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:49,762 Episode: 65 | Current target score 23.0 | Score: 12.0
2021-07-17 12:13:49,835 Episode: 66 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:49,915 Episode: 67 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:50,015 Episode: 68 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:50,104 Episode: 69 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:50,184 Episode: 70 | Current target score 23.0 | Score: 11.0
2021-07-17 12:13:50,257 Episode: 71 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:50,353 Episode: 72 | Current target score 23.0 | Score: 12.0
2021-07-17 12:13:50,439 Episode: 73 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:50,514 Episode: 74 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:50,589 Episode: 75 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:50,667 Episode: 76 | Current target score 23.0 | Score: 11.0
2021-07-17 12:13:50,745 Episode: 77 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:50,827 Episode: 78 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:50,927 Episode: 79 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,016 Episode: 80 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,120 Episode: 81 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,207 Episode: 82 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,289 Episode: 83 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,363 Episode: 84 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,435 Episode: 85 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:51,509 Episode: 86 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:51,586 Episode: 87 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,661 Episode: 88 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:51,736 Episode: 89 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:51,811 Episode: 90 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:51,887 Episode: 91 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:51,965 Episode: 92 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:52,043 Episode: 93 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,121 Episode: 94 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,199 Episode: 95 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,276 Episode: 96 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,354 Episode: 97 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,434 Episode: 98 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,516 Episode: 99 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:52,600 Episode: 100 | Current target score 23.0 | Score: 11.0
2021-07-17 12:13:52,773 Episode: 101 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,855 Episode: 102 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:52,941 Episode: 103 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:53,024 Episode: 104 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,109 Episode: 105 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,193 Episode: 106 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,280 Episode: 107 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:53,364 Episode: 108 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,449 Episode: 109 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:53,534 Episode: 110 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:53,622 Episode: 111 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,710 Episode: 112 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,798 Episode: 113 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:53,885 Episode: 114 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:53,973 Episode: 115 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:54,063 Episode: 116 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:54,154 Episode: 117 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:54,249 Episode: 118 | Current target score 23.0 | Score: 11.0
2021-07-17 12:13:54,337 Episode: 119 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:54,429 Episode: 120 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:54,521 Episode: 121 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:54,619 Episode: 122 | Current target score 23.0 | Score: 13.0
2021-07-17 12:13:54,718 Episode: 123 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:54,813 Episode: 124 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:54,905 Episode: 125 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:54,998 Episode: 126 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:55,093 Episode: 127 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,190 Episode: 128 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,288 Episode: 129 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,382 Episode: 130 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:55,478 Episode: 131 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,578 Episode: 132 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,675 Episode: 133 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,775 Episode: 134 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:55,876 Episode: 135 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:55,978 Episode: 136 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:56,077 Episode: 137 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:56,179 Episode: 138 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:56,278 Episode: 139 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:56,377 Episode: 140 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:56,478 Episode: 141 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:56,580 Episode: 142 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:56,684 Episode: 143 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:56,783 Episode: 144 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:56,887 Episode: 145 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:56,990 Episode: 146 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:57,095 Episode: 147 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:57,203 Episode: 148 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:57,310 Episode: 149 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:57,415 Episode: 150 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:57,638 Episode: 151 | Current target score 23.0 | Score: 12.0
2021-07-17 12:13:57,746 Episode: 152 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:57,856 Episode: 153 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:57,964 Episode: 154 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:58,077 Episode: 155 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:58,187 Episode: 156 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:58,300 Episode: 157 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:58,413 Episode: 158 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:58,526 Episode: 159 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:58,641 Episode: 160 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:58,753 Episode: 161 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:58,865 Episode: 162 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:58,980 Episode: 163 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:59,097 Episode: 164 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:59,212 Episode: 165 | Current target score 23.0 | Score: 9.0
2021-07-17 12:13:59,325 Episode: 166 | Current target score 23.0 | Score: 8.0
2021-07-17 12:13:59,441 Episode: 167 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:59,553 Episode: 168 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:59,670 Episode: 169 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:59,787 Episode: 170 | Current target score 23.0 | Score: 10.0
2021-07-17 12:13:59,905 Episode: 171 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:00,024 Episode: 172 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:00,145 Episode: 173 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:00,264 Episode: 174 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:00,380 Episode: 175 | Current target score 23.0 | Score: 8.0
2021-07-17 12:14:00,501 Episode: 176 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:00,621 Episode: 177 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:00,742 Episode: 178 | Current target score 23.0 | Score: 12.0
2021-07-17 12:14:00,861 Episode: 179 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:00,979 Episode: 180 | Current target score 23.0 | Score: 8.0
2021-07-17 12:14:01,099 Episode: 181 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:01,221 Episode: 182 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:01,347 Episode: 183 | Current target score 23.0 | Score: 11.0
2021-07-17 12:14:01,466 Episode: 184 | Current target score 23.0 | Score: 8.0
2021-07-17 12:14:01,590 Episode: 185 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:01,714 Episode: 186 | Current target score 23.0 | Score: 12.0
2021-07-17 12:14:01,835 Episode: 187 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:01,960 Episode: 188 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:02,083 Episode: 189 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:02,206 Episode: 190 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:02,335 Episode: 191 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:02,461 Episode: 192 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:02,588 Episode: 193 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:02,712 Episode: 194 | Current target score 23.0 | Score: 8.0
2021-07-17 12:14:02,842 Episode: 195 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:02,973 Episode: 196 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:03,104 Episode: 197 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:03,235 Episode: 198 | Current target score 23.0 | Score: 9.0
2021-07-17 12:14:03,391 Episode: 199 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:03,534 Episode: 200 | Current target score 23.0 | Score: 10.0
2021-07-17 12:14:03,798 ------------------------------------------------------------------------------
2021-07-17 12:14:03,799 Final task score = 23.0
2021-07-17 12:14:10,065 load best model ...
2021-07-17 12:14:10,065 make movie ...
2021-07-17 12:14:11,078 Total reward: 9.00
2021-07-17 12:14:11,079 Action counts:
