2021-07-17 11:18:56,535 Experiment dir : saves/DQN-SOFT-20210717-111856
2021-07-17 11:18:56,535 Args: Namespace(gpu='0', save='DQN-SOFT', max_episodes=200, with_buffer=True, with_target=True)
2021-07-17 11:18:56,539 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 11:18:56,539 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'soft', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 11:18:56,760 Episode: 1 | Current target score 0 | Score: 10.0
2021-07-17 11:18:58,915 Episode: 24 | Current target score 13.0 | Score: 20.0
2021-07-17 11:18:59,003 Episode: 25 | Current target score 13.0 | Score: 11.0
2021-07-17 11:18:59,119 Episode: 26 | Current target score 13.0 | Score: 10.0
2021-07-17 11:18:59,354 Episode: 27 | Current target score 13.0 | Score: 11.0
2021-07-17 11:18:59,652 Episode: 28 | Current target score 13.0 | Score: 11.0
2021-07-17 11:18:59,800 Episode: 29 | Current target score 13.0 | Score: 10.0
2021-07-17 11:18:59,901 Episode: 30 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:00,002 Episode: 31 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:00,098 Episode: 32 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:00,185 Episode: 33 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:00,267 Episode: 34 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:00,356 Episode: 35 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:00,442 Episode: 36 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:00,541 Episode: 37 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:00,620 Episode: 38 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:00,693 Episode: 39 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:00,768 Episode: 40 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:00,850 Episode: 41 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:00,932 Episode: 42 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:00,999 Episode: 43 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:01,068 Episode: 44 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,132 Episode: 45 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:01,197 Episode: 46 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,264 Episode: 47 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,332 Episode: 48 | Current target score 13.0 | Score: 12.0
2021-07-17 11:19:01,395 Episode: 49 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:01,459 Episode: 50 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:01,610 Episode: 51 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,678 Episode: 52 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,746 Episode: 53 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,813 Episode: 54 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:01,883 Episode: 55 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:01,952 Episode: 56 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:02,019 Episode: 57 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:02,087 Episode: 58 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:02,159 Episode: 59 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:02,234 Episode: 60 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:02,308 Episode: 61 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:02,380 Episode: 62 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:02,454 Episode: 63 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:02,524 Episode: 64 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:02,599 Episode: 65 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:02,675 Episode: 66 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:02,748 Episode: 67 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:02,822 Episode: 68 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:02,896 Episode: 69 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:02,971 Episode: 70 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:03,047 Episode: 71 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,124 Episode: 72 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,202 Episode: 73 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,291 Episode: 74 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,399 Episode: 75 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:03,484 Episode: 76 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,565 Episode: 77 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,645 Episode: 78 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:03,724 Episode: 79 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:03,807 Episode: 80 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:03,884 Episode: 81 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:03,971 Episode: 82 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:04,056 Episode: 83 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,136 Episode: 84 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,220 Episode: 85 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,297 Episode: 86 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:04,381 Episode: 87 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:04,459 Episode: 88 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,534 Episode: 89 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:04,614 Episode: 90 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,694 Episode: 91 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,775 Episode: 92 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,858 Episode: 93 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:04,939 Episode: 94 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:05,021 Episode: 95 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:05,105 Episode: 96 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:05,190 Episode: 97 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:05,276 Episode: 98 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:05,358 Episode: 99 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:05,446 Episode: 100 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:05,627 Episode: 101 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:05,712 Episode: 102 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:05,803 Episode: 103 | Current target score 13.0 | Score: 12.0
2021-07-17 11:19:05,893 Episode: 104 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:05,984 Episode: 105 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:06,073 Episode: 106 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:06,163 Episode: 107 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:06,252 Episode: 108 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:06,337 Episode: 109 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:06,427 Episode: 110 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:06,515 Episode: 111 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:06,605 Episode: 112 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:06,696 Episode: 113 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:06,787 Episode: 114 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:06,881 Episode: 115 | Current target score 13.0 | Score: 12.0
2021-07-17 11:19:06,975 Episode: 116 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:07,069 Episode: 117 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:07,169 Episode: 118 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:07,268 Episode: 119 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:07,359 Episode: 120 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:07,488 Episode: 121 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:07,586 Episode: 122 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:07,681 Episode: 123 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:07,775 Episode: 124 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:07,875 Episode: 125 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:07,972 Episode: 126 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:08,073 Episode: 127 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:08,174 Episode: 128 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:08,269 Episode: 129 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:08,367 Episode: 130 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:08,466 Episode: 131 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:08,566 Episode: 132 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:08,662 Episode: 133 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:08,764 Episode: 134 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:08,868 Episode: 135 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:08,973 Episode: 136 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:09,076 Episode: 137 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:09,181 Episode: 138 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:09,284 Episode: 139 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:09,390 Episode: 140 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:09,497 Episode: 141 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:09,602 Episode: 142 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:09,711 Episode: 143 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:09,817 Episode: 144 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:09,931 Episode: 145 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:10,046 Episode: 146 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:10,164 Episode: 147 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:10,279 Episode: 148 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:10,393 Episode: 149 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:10,503 Episode: 150 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:10,741 Episode: 151 | Current target score 13.0 | Score: 16.0
2021-07-17 11:19:10,849 Episode: 152 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:10,962 Episode: 153 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:11,069 Episode: 154 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:11,181 Episode: 155 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:11,295 Episode: 156 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:11,410 Episode: 157 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:11,527 Episode: 158 | Current target score 13.0 | Score: 12.0
2021-07-17 11:19:11,650 Episode: 159 | Current target score 13.0 | Score: 12.0
2021-07-17 11:19:11,771 Episode: 160 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:11,884 Episode: 161 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:12,003 Episode: 162 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:12,129 Episode: 163 | Current target score 13.0 | Score: 13.0
2021-07-17 11:19:12,242 Episode: 164 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:12,362 Episode: 165 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:12,482 Episode: 166 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:12,592 Episode: 167 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:12,707 Episode: 168 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:12,824 Episode: 169 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:12,944 Episode: 170 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:13,062 Episode: 171 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:13,183 Episode: 172 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:13,304 Episode: 173 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:13,428 Episode: 174 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:13,548 Episode: 175 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:13,668 Episode: 176 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:13,789 Episode: 177 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:13,912 Episode: 178 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:14,033 Episode: 179 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:14,158 Episode: 180 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:14,281 Episode: 181 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:14,407 Episode: 182 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:14,532 Episode: 183 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:14,658 Episode: 184 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:14,788 Episode: 185 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:14,910 Episode: 186 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:15,036 Episode: 187 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:15,164 Episode: 188 | Current target score 13.0 | Score: 12.0
2021-07-17 11:19:15,295 Episode: 189 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:15,423 Episode: 190 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:15,549 Episode: 191 | Current target score 13.0 | Score: 9.0
2021-07-17 11:19:15,677 Episode: 192 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:15,805 Episode: 193 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:15,938 Episode: 194 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:16,075 Episode: 195 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:16,210 Episode: 196 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:16,339 Episode: 197 | Current target score 13.0 | Score: 8.0
2021-07-17 11:19:16,474 Episode: 198 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:16,610 Episode: 199 | Current target score 13.0 | Score: 10.0
2021-07-17 11:19:16,751 Episode: 200 | Current target score 13.0 | Score: 11.0
2021-07-17 11:19:17,007 ------------------------------------------------------------------------------
2021-07-17 11:19:17,007 Final task score = 13.0
2021-07-17 11:19:23,941 load best model ...
2021-07-17 11:19:23,942 make movie ...
2021-07-17 11:19:24,943 Total reward: 9.00
2021-07-17 11:19:24,943 Action counts:
