2021-07-17 12:11:28,207 Experiment dir : saves/DQN-NoTarget-NoBuffer-20210717-121128
2021-07-17 12:11:28,207 Args: Namespace(gpu='0', save='DQN-NoTarget-NoBuffer', max_episodes=200, with_buffer=False, with_target=False)
2021-07-17 12:11:28,210 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:11:28,210 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 1, 'grad_clip': 0.1}
2021-07-17 12:11:28,389 Episode: 1 | Current target score 0 | Score: 17.0
2021-07-17 12:11:39,059 Episode: 123 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:39,167 Episode: 124 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:39,262 Episode: 125 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:39,363 Episode: 126 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:39,467 Episode: 127 | Current target score 17.0 | Score: 12.0
2021-07-17 12:11:39,563 Episode: 128 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:39,656 Episode: 129 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:39,752 Episode: 130 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:39,850 Episode: 131 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:39,951 Episode: 132 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:40,054 Episode: 133 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:40,160 Episode: 134 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:40,265 Episode: 135 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:40,372 Episode: 136 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:40,474 Episode: 137 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:40,581 Episode: 138 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:40,692 Episode: 139 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:40,793 Episode: 140 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:40,895 Episode: 141 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:41,001 Episode: 142 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:41,104 Episode: 143 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:41,212 Episode: 144 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:41,324 Episode: 145 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:41,431 Episode: 146 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:41,540 Episode: 147 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:41,652 Episode: 148 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:41,757 Episode: 149 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:41,865 Episode: 150 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:42,094 Episode: 151 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:42,206 Episode: 152 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:42,313 Episode: 153 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:42,419 Episode: 154 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:42,530 Episode: 155 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:42,660 Episode: 156 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:42,815 Episode: 157 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:42,937 Episode: 158 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:43,059 Episode: 159 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:43,184 Episode: 160 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:43,304 Episode: 161 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:43,426 Episode: 162 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:43,544 Episode: 163 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:43,668 Episode: 164 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:43,782 Episode: 165 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:43,904 Episode: 166 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:44,027 Episode: 167 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:44,152 Episode: 168 | Current target score 17.0 | Score: 12.0
2021-07-17 12:11:44,285 Episode: 169 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:44,406 Episode: 170 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:44,530 Episode: 171 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:44,654 Episode: 172 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:44,774 Episode: 173 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:44,899 Episode: 174 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:45,023 Episode: 175 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:45,148 Episode: 176 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:45,274 Episode: 177 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:45,402 Episode: 178 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:45,524 Episode: 179 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:45,648 Episode: 180 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:45,777 Episode: 181 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:45,904 Episode: 182 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:46,032 Episode: 183 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:46,159 Episode: 184 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:46,292 Episode: 185 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:46,424 Episode: 186 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:46,552 Episode: 187 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:46,687 Episode: 188 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:46,818 Episode: 189 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:46,952 Episode: 190 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:47,091 Episode: 191 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:47,232 Episode: 192 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:47,367 Episode: 193 | Current target score 17.0 | Score: 12.0
2021-07-17 12:11:47,515 Episode: 194 | Current target score 17.0 | Score: 12.0
2021-07-17 12:11:47,657 Episode: 195 | Current target score 17.0 | Score: 11.0
2021-07-17 12:11:47,806 Episode: 196 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:47,946 Episode: 197 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:48,081 Episode: 198 | Current target score 17.0 | Score: 10.0
2021-07-17 12:11:48,227 Episode: 199 | Current target score 17.0 | Score: 8.0
2021-07-17 12:11:48,369 Episode: 200 | Current target score 17.0 | Score: 9.0
2021-07-17 12:11:48,660 ------------------------------------------------------------------------------
2021-07-17 12:11:48,660 Final task score = 17.0
2021-07-17 12:11:50,061 load best model ...
2021-07-17 12:11:50,061 make movie ...
2021-07-17 12:11:51,240 Total reward: 12.00
2021-07-17 12:11:51,241 Action counts:
