2021-07-17 12:09:38,564 Experiment dir : saves/DQN-NoTarget-NoBuffer-20210717-120938
2021-07-17 12:09:38,564 Args: Namespace(gpu='0', save='DQN-NoTarget-NoBuffer', max_episodes=200, with_buffer=False, with_target=False)
2021-07-17 12:09:38,570 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:09:38,570 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 1, 'grad_clip': 0.1}
2021-07-17 12:09:38,776 Episode: 1 | Current target score 0 | Score: 20.0
2021-07-17 12:09:41,924 Episode: 44 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:41,981 Episode: 45 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:42,040 Episode: 46 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,098 Episode: 47 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,166 Episode: 48 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,238 Episode: 49 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:42,314 Episode: 50 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,527 Episode: 51 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:42,607 Episode: 52 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:42,684 Episode: 53 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,760 Episode: 54 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,834 Episode: 55 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:42,898 Episode: 56 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:42,964 Episode: 57 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:43,032 Episode: 58 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,098 Episode: 59 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:43,166 Episode: 60 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,231 Episode: 61 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:43,299 Episode: 62 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:43,366 Episode: 63 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:43,432 Episode: 64 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:43,500 Episode: 65 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,570 Episode: 66 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:43,639 Episode: 67 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,708 Episode: 68 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,779 Episode: 69 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,851 Episode: 70 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:43,922 Episode: 71 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:43,993 Episode: 72 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:44,067 Episode: 73 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:44,141 Episode: 74 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,211 Episode: 75 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:44,284 Episode: 76 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,358 Episode: 77 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,433 Episode: 78 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,510 Episode: 79 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:44,587 Episode: 80 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:44,665 Episode: 81 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,743 Episode: 82 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,821 Episode: 83 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,893 Episode: 84 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:44,966 Episode: 85 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:45,041 Episode: 86 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:45,113 Episode: 87 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:45,189 Episode: 88 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:45,264 Episode: 89 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:45,337 Episode: 90 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:45,411 Episode: 91 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:45,487 Episode: 92 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:45,565 Episode: 93 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:45,641 Episode: 94 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:45,718 Episode: 95 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:45,795 Episode: 96 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:45,872 Episode: 97 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:45,952 Episode: 98 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:46,032 Episode: 99 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:46,129 Episode: 100 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:46,312 Episode: 101 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:46,394 Episode: 102 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:46,473 Episode: 103 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:46,554 Episode: 104 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:46,634 Episode: 105 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:46,717 Episode: 106 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:46,799 Episode: 107 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:46,881 Episode: 108 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:46,962 Episode: 109 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:47,046 Episode: 110 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:47,134 Episode: 111 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:47,219 Episode: 112 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:47,303 Episode: 113 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:47,392 Episode: 114 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:47,479 Episode: 115 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:47,567 Episode: 116 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:47,658 Episode: 117 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:47,749 Episode: 118 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:47,840 Episode: 119 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:47,928 Episode: 120 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:48,027 Episode: 121 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:48,165 Episode: 122 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:48,282 Episode: 123 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:48,383 Episode: 124 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:48,476 Episode: 125 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:48,581 Episode: 126 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:48,685 Episode: 127 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:48,795 Episode: 128 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:48,892 Episode: 129 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:48,992 Episode: 130 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:49,105 Episode: 131 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:49,203 Episode: 132 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:49,299 Episode: 133 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:49,401 Episode: 134 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:49,502 Episode: 135 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:49,604 Episode: 136 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:49,706 Episode: 137 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:49,817 Episode: 138 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:49,926 Episode: 139 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,049 Episode: 140 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,164 Episode: 141 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,283 Episode: 142 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,399 Episode: 143 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,503 Episode: 144 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,606 Episode: 145 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:50,726 Episode: 146 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:50,842 Episode: 147 | Current target score 20.0 | Score: 12.0
2021-07-17 12:09:50,982 Episode: 148 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:51,108 Episode: 149 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:51,272 Episode: 150 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:51,608 Episode: 151 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:51,735 Episode: 152 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:51,850 Episode: 153 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:51,967 Episode: 154 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:52,077 Episode: 155 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:52,229 Episode: 156 | Current target score 20.0 | Score: 12.0
2021-07-17 12:09:52,374 Episode: 157 | Current target score 20.0 | Score: 13.0
2021-07-17 12:09:52,530 Episode: 158 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:52,691 Episode: 159 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:52,907 Episode: 160 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:53,118 Episode: 161 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:53,296 Episode: 162 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:53,702 Episode: 163 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:54,203 Episode: 164 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:54,447 Episode: 165 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:54,604 Episode: 166 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:54,751 Episode: 167 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:54,901 Episode: 168 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:55,069 Episode: 169 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:55,229 Episode: 170 | Current target score 20.0 | Score: 13.0
2021-07-17 12:09:55,421 Episode: 171 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:55,589 Episode: 172 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:55,729 Episode: 173 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:55,850 Episode: 174 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:55,983 Episode: 175 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:56,137 Episode: 176 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:56,264 Episode: 177 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:56,392 Episode: 178 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:56,558 Episode: 179 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:56,727 Episode: 180 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:56,875 Episode: 181 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:57,035 Episode: 182 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:57,231 Episode: 183 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:57,416 Episode: 184 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:57,568 Episode: 185 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:57,720 Episode: 186 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:57,856 Episode: 187 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:57,986 Episode: 188 | Current target score 20.0 | Score: 11.0
2021-07-17 12:09:58,125 Episode: 189 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:58,287 Episode: 190 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:58,450 Episode: 191 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:58,600 Episode: 192 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:58,733 Episode: 193 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:58,878 Episode: 194 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:59,103 Episode: 195 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:59,266 Episode: 196 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:59,417 Episode: 197 | Current target score 20.0 | Score: 9.0
2021-07-17 12:09:59,562 Episode: 198 | Current target score 20.0 | Score: 10.0
2021-07-17 12:09:59,734 Episode: 199 | Current target score 20.0 | Score: 8.0
2021-07-17 12:09:59,880 Episode: 200 | Current target score 20.0 | Score: 10.0
2021-07-17 12:10:00,183 ------------------------------------------------------------------------------
2021-07-17 12:10:00,183 Final task score = 20.0
2021-07-17 12:10:03,952 load best model ...
2021-07-17 12:10:03,953 make movie ...
2021-07-17 12:10:05,393 Total reward: 12.00
2021-07-17 12:10:05,393 Action counts:
