2021-07-17 11:27:48,236 Experiment dir : saves/DQN-HARD-20210717-112748
2021-07-17 11:27:48,236 Args: Namespace(gpu='0', save='DQN-HARD', max_episodes=200, with_buffer=True, with_target=True)
2021-07-17 11:27:48,238 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 11:27:48,238 training_params: {'batch_size': 256, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 11:27:48,384 Episode: 1 | Current target score 0 | Score: 10.0
2021-07-17 11:27:50,407 Episode: 35 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:50,472 Episode: 36 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:50,542 Episode: 37 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:50,611 Episode: 38 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:50,674 Episode: 39 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:50,739 Episode: 40 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:50,806 Episode: 41 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:50,872 Episode: 42 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:50,935 Episode: 43 | Current target score 14.0 | Score: 12.0
2021-07-17 11:27:50,994 Episode: 44 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:51,059 Episode: 45 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:51,122 Episode: 46 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:51,185 Episode: 47 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:51,250 Episode: 48 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:51,315 Episode: 49 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:51,390 Episode: 50 | Current target score 14.0 | Score: 16.0
2021-07-17 11:27:51,547 Episode: 51 | Current target score 14.0 | Score: 15.0
2021-07-17 11:27:51,614 Episode: 52 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:51,687 Episode: 53 | Current target score 14.0 | Score: 14.0
2021-07-17 11:27:51,752 Episode: 54 | Current target score 14.0 | Score: 8.0
2021-07-17 11:27:51,820 Episode: 55 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:51,889 Episode: 56 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:51,958 Episode: 57 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:52,032 Episode: 58 | Current target score 14.0 | Score: 13.0
2021-07-17 11:27:52,122 Episode: 59 | Current target score 14.0 | Score: 13.0
2021-07-17 11:27:52,201 Episode: 60 | Current target score 14.0 | Score: 12.0
2021-07-17 11:27:52,272 Episode: 61 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:52,350 Episode: 62 | Current target score 14.0 | Score: 14.0
2021-07-17 11:27:52,421 Episode: 63 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:52,493 Episode: 64 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:52,570 Episode: 65 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:52,665 Episode: 66 | Current target score 14.0 | Score: 12.0
2021-07-17 11:27:52,751 Episode: 67 | Current target score 14.0 | Score: 13.0
2021-07-17 11:27:52,862 Episode: 68 | Current target score 14.0 | Score: 18.0
2021-07-17 11:27:52,959 Episode: 69 | Current target score 14.0 | Score: 20.0
2021-07-17 11:27:53,071 Episode: 70 | Current target score 14.0 | Score: 27.0
2021-07-17 11:27:53,158 Episode: 71 | Current target score 14.0 | Score: 14.0
2021-07-17 11:27:53,246 Episode: 72 | Current target score 14.0 | Score: 15.0
2021-07-17 11:27:53,332 Episode: 73 | Current target score 14.0 | Score: 12.0
2021-07-17 11:27:53,423 Episode: 74 | Current target score 14.0 | Score: 13.0
2021-07-17 11:27:53,532 Episode: 75 | Current target score 14.0 | Score: 17.0
2021-07-17 11:27:53,668 Episode: 76 | Current target score 14.0 | Score: 11.0
2021-07-17 11:27:53,774 Episode: 77 | Current target score 14.0 | Score: 9.0
2021-07-17 11:27:53,859 Episode: 78 | Current target score 14.0 | Score: 10.0
2021-07-17 11:27:53,949 Episode: 79 | Current target score 14.0 | Score: 12.0
2021-07-17 11:27:54,038 Episode: 80 | Current target score 14.0 | Score: 14.0
2021-07-17 11:27:54,137 Episode: 81 | Current target score 14.0 | Score: 20.0
2021-07-17 11:27:54,245 Episode: 82 | Current target score 14.0 | Score: 26.0
2021-07-17 11:27:54,397 Episode: 83 | Current target score 14.0 | Score: 57.0
2021-07-17 11:27:54,510 Episode: 84 | Current target score 14.0 | Score: 26.0
2021-07-17 11:27:54,612 Episode: 85 | Current target score 14.0 | Score: 26.0
2021-07-17 11:27:54,735 Episode: 86 | Current target score 20.0 | Score: 32.0
2021-07-17 11:27:54,858 Episode: 87 | Current target score 26.0 | Score: 39.0
2021-07-17 11:27:54,961 Episode: 88 | Current target score 26.0 | Score: 19.0
2021-07-17 11:27:55,051 Episode: 89 | Current target score 26.0 | Score: 17.0
2021-07-17 11:27:55,177 Episode: 90 | Current target score 26.0 | Score: 33.0
2021-07-17 11:27:55,276 Episode: 91 | Current target score 26.0 | Score: 22.0
2021-07-17 11:27:55,363 Episode: 92 | Current target score 26.0 | Score: 14.0
2021-07-17 11:27:55,452 Episode: 93 | Current target score 26.0 | Score: 15.0
2021-07-17 11:27:55,571 Episode: 94 | Current target score 26.0 | Score: 36.0
2021-07-17 11:27:55,671 Episode: 95 | Current target score 26.0 | Score: 22.0
2021-07-17 11:27:55,786 Episode: 96 | Current target score 26.0 | Score: 34.0
2021-07-17 11:27:55,913 Episode: 97 | Current target score 26.0 | Score: 40.0
2021-07-17 11:27:56,021 Episode: 98 | Current target score 26.0 | Score: 23.0
2021-07-17 11:27:56,133 Episode: 99 | Current target score 26.0 | Score: 29.0
2021-07-17 11:27:56,239 Episode: 100 | Current target score 26.0 | Score: 23.0
2021-07-17 11:27:56,447 Episode: 101 | Current target score 26.0 | Score: 26.0
2021-07-17 11:27:56,608 Episode: 102 | Current target score 26.0 | Score: 36.0
2021-07-17 11:27:56,741 Episode: 103 | Current target score 26.0 | Score: 30.0
2021-07-17 11:27:56,875 Episode: 104 | Current target score 26.0 | Score: 39.0
2021-07-17 11:27:57,014 Episode: 105 | Current target score 26.0 | Score: 44.0
2021-07-17 11:27:57,165 Episode: 106 | Current target score 26.0 | Score: 49.0
2021-07-17 11:27:57,418 Episode: 107 | Current target score 30.0 | Score: 70.0
2021-07-17 11:27:57,628 Episode: 108 | Current target score 30.0 | Score: 55.0
2021-07-17 11:27:57,814 Episode: 109 | Current target score 39.0 | Score: 57.0
2021-07-17 11:27:58,064 Episode: 110 | Current target score 44.0 | Score: 100.0
2021-07-17 11:27:58,443 Episode: 111 | Current target score 49.0 | Score: 198.0
2021-07-17 11:27:58,657 Episode: 112 | Current target score 55.0 | Score: 93.0
2021-07-17 11:27:58,896 Episode: 113 | Current target score 55.0 | Score: 100.0
2021-07-17 11:27:59,413 Episode: 114 | Current target score 57.0 | Score: 267.0
2021-07-17 11:27:59,728 Episode: 115 | Current target score 93.0 | Score: 132.0
2021-07-17 11:28:00,153 Episode: 116 | Current target score 93.0 | Score: 137.0
2021-07-17 11:28:01,151 Episode: 117 | Current target score 93.0 | Score: 212.0
2021-07-17 11:28:01,540 Episode: 118 | Current target score 100.0 | Score: 125.0
2021-07-17 11:28:01,935 Episode: 119 | Current target score 125.0 | Score: 133.0
2021-07-17 11:28:02,282 Episode: 120 | Current target score 125.0 | Score: 146.0
2021-07-17 11:28:02,622 Episode: 121 | Current target score 125.0 | Score: 168.0
2021-07-17 11:28:03,065 Episode: 122 | Current target score 125.0 | Score: 251.0
2021-07-17 11:28:03,455 Episode: 123 | Current target score 125.0 | Score: 188.0
2021-07-17 11:28:03,732 Episode: 124 | Current target score 133.0 | Score: 125.0
2021-07-17 11:28:04,062 Episode: 125 | Current target score 133.0 | Score: 160.0
2021-07-17 11:28:04,347 Episode: 126 | Current target score 133.0 | Score: 139.0
2021-07-17 11:28:04,827 Episode: 127 | Current target score 133.0 | Score: 268.0
2021-07-17 11:28:05,198 Episode: 128 | Current target score 133.0 | Score: 190.0
2021-07-17 11:28:05,464 Episode: 129 | Current target score 133.0 | Score: 123.0
2021-07-17 11:28:05,808 Episode: 130 | Current target score 133.0 | Score: 173.0
2021-07-17 11:28:06,089 Episode: 131 | Current target score 133.0 | Score: 126.0
2021-07-17 11:28:06,490 Episode: 132 | Current target score 133.0 | Score: 194.0
2021-07-17 11:28:06,888 Episode: 133 | Current target score 133.0 | Score: 211.0
2021-07-17 11:28:07,297 Episode: 134 | Current target score 133.0 | Score: 208.0
2021-07-17 11:28:07,573 Episode: 135 | Current target score 133.0 | Score: 121.0
2021-07-17 11:28:07,842 Episode: 136 | Current target score 133.0 | Score: 114.0
2021-07-17 11:28:08,141 Episode: 137 | Current target score 133.0 | Score: 105.0
2021-07-17 11:28:08,421 Episode: 138 | Current target score 133.0 | Score: 115.0
2021-07-17 11:28:08,701 Episode: 139 | Current target score 133.0 | Score: 121.0
2021-07-17 11:28:09,047 Episode: 140 | Current target score 133.0 | Score: 153.0
2021-07-17 11:28:09,345 Episode: 141 | Current target score 133.0 | Score: 127.0
2021-07-17 11:28:09,601 Episode: 142 | Current target score 133.0 | Score: 101.0
2021-07-17 11:28:09,902 Episode: 143 | Current target score 133.0 | Score: 129.0
2021-07-17 11:28:10,182 Episode: 144 | Current target score 133.0 | Score: 118.0
2021-07-17 11:28:10,420 Episode: 145 | Current target score 133.0 | Score: 88.0
2021-07-17 11:28:10,687 Episode: 146 | Current target score 133.0 | Score: 109.0
2021-07-17 11:28:10,985 Episode: 147 | Current target score 133.0 | Score: 128.0
2021-07-17 11:28:11,249 Episode: 148 | Current target score 133.0 | Score: 103.0
2021-07-17 11:28:11,548 Episode: 149 | Current target score 133.0 | Score: 122.0
2021-07-17 11:28:11,875 Episode: 150 | Current target score 133.0 | Score: 144.0
2021-07-17 11:28:12,251 Episode: 151 | Current target score 133.0 | Score: 93.0
2021-07-17 11:28:12,530 Episode: 152 | Current target score 133.0 | Score: 111.0
2021-07-17 11:28:12,805 Episode: 153 | Current target score 133.0 | Score: 103.0
2021-07-17 11:28:13,082 Episode: 154 | Current target score 133.0 | Score: 105.0
2021-07-17 11:28:13,335 Episode: 155 | Current target score 133.0 | Score: 92.0
2021-07-17 11:28:13,609 Episode: 156 | Current target score 133.0 | Score: 101.0
2021-07-17 11:28:13,900 Episode: 157 | Current target score 133.0 | Score: 111.0
2021-07-17 11:28:14,164 Episode: 158 | Current target score 133.0 | Score: 97.0
2021-07-17 11:28:14,425 Episode: 159 | Current target score 133.0 | Score: 101.0
2021-07-17 11:28:14,741 Episode: 160 | Current target score 133.0 | Score: 125.0
2021-07-17 11:28:15,073 Episode: 161 | Current target score 133.0 | Score: 127.0
2021-07-17 11:28:15,384 Episode: 162 | Current target score 133.0 | Score: 123.0
2021-07-17 11:28:15,668 Episode: 163 | Current target score 133.0 | Score: 111.0
2021-07-17 11:28:15,981 Episode: 164 | Current target score 133.0 | Score: 126.0
2021-07-17 11:28:16,296 Episode: 165 | Current target score 133.0 | Score: 124.0
2021-07-17 11:28:16,629 Episode: 166 | Current target score 133.0 | Score: 137.0
2021-07-17 11:28:16,924 Episode: 167 | Current target score 133.0 | Score: 113.0
2021-07-17 11:28:17,238 Episode: 168 | Current target score 133.0 | Score: 123.0
2021-07-17 11:28:17,539 Episode: 169 | Current target score 133.0 | Score: 115.0
2021-07-17 11:28:17,845 Episode: 170 | Current target score 133.0 | Score: 118.0
2021-07-17 11:28:18,159 Episode: 171 | Current target score 133.0 | Score: 124.0
2021-07-17 11:28:18,469 Episode: 172 | Current target score 133.0 | Score: 118.0
2021-07-17 11:28:18,823 Episode: 173 | Current target score 133.0 | Score: 140.0
2021-07-17 11:28:19,137 Episode: 174 | Current target score 133.0 | Score: 119.0
2021-07-17 11:28:19,440 Episode: 175 | Current target score 133.0 | Score: 113.0
2021-07-17 11:28:19,739 Episode: 176 | Current target score 133.0 | Score: 114.0
2021-07-17 11:28:20,059 Episode: 177 | Current target score 133.0 | Score: 123.0
2021-07-17 11:28:20,403 Episode: 178 | Current target score 133.0 | Score: 137.0
2021-07-17 11:28:20,587 Episode: 179 | Current target score 133.0 | Score: 39.0
2021-07-17 11:28:20,779 Episode: 180 | Current target score 133.0 | Score: 43.0
2021-07-17 11:28:21,108 Episode: 181 | Current target score 133.0 | Score: 125.0
2021-07-17 11:28:21,419 Episode: 182 | Current target score 133.0 | Score: 112.0
2021-07-17 11:28:21,740 Episode: 183 | Current target score 133.0 | Score: 119.0
2021-07-17 11:28:22,069 Episode: 184 | Current target score 133.0 | Score: 128.0
2021-07-17 11:28:22,381 Episode: 185 | Current target score 133.0 | Score: 115.0
2021-07-17 11:28:22,716 Episode: 186 | Current target score 133.0 | Score: 126.0
2021-07-17 11:28:23,039 Episode: 187 | Current target score 133.0 | Score: 120.0
2021-07-17 11:28:23,349 Episode: 188 | Current target score 133.0 | Score: 113.0
2021-07-17 11:28:23,670 Episode: 189 | Current target score 133.0 | Score: 118.0
2021-07-17 11:28:23,993 Episode: 190 | Current target score 133.0 | Score: 116.0
2021-07-17 11:28:24,301 Episode: 191 | Current target score 133.0 | Score: 111.0
2021-07-17 11:28:24,604 Episode: 192 | Current target score 133.0 | Score: 106.0
2021-07-17 11:28:24,912 Episode: 193 | Current target score 133.0 | Score: 109.0
2021-07-17 11:28:25,239 Episode: 194 | Current target score 133.0 | Score: 120.0
2021-07-17 11:28:25,591 Episode: 195 | Current target score 133.0 | Score: 136.0
2021-07-17 11:28:25,922 Episode: 196 | Current target score 133.0 | Score: 122.0
2021-07-17 11:28:26,279 Episode: 197 | Current target score 133.0 | Score: 112.0
2021-07-17 11:28:26,596 Episode: 198 | Current target score 133.0 | Score: 119.0
2021-07-17 11:28:26,919 Episode: 199 | Current target score 133.0 | Score: 123.0
2021-07-17 11:28:27,258 Episode: 200 | Current target score 133.0 | Score: 124.0
2021-07-17 11:28:27,569 ------------------------------------------------------------------------------
2021-07-17 11:28:27,569 Final task score = 133.0
2021-07-17 11:28:33,919 load best model ...
2021-07-17 11:28:33,920 make movie ...
2021-07-17 11:28:42,557 Total reward: 194.00
2021-07-17 11:28:42,558 Action counts:
