2021-07-17 12:18:46,617 Experiment dir : saves/DQN-HARD-NoBuffer-20210717-121846
2021-07-17 12:18:46,617 Args: Namespace(gpu='0', save='DQN-HARD-NoBuffer', max_episodes=200, with_buffer=False, with_target=True)
2021-07-17 12:18:46,623 network_params: {'state_dim': 4, 'action_dim': 2, 'hidden_dim': 64}
2021-07-17 12:18:46,623 training_params: {'batch_size': 1, 'gamma': 0.95, 'epsilon_start': 1.1, 'epsilon_end': 0.05, 'epsilon_decay': 0.95, 'target_update': 'hard', 'tau': 0.01, 'target_update_period': 15, 'grad_clip': 0.1}
2021-07-17 12:18:46,892 Episode: 1 | Current target score 0 | Score: 12.0
2021-07-17 12:18:48,859 Episode: 23 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:48,919 Episode: 24 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:49,008 Episode: 25 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:49,131 Episode: 26 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:49,269 Episode: 27 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:49,479 Episode: 28 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:49,655 Episode: 29 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:49,733 Episode: 30 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:49,801 Episode: 31 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:49,875 Episode: 32 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:49,947 Episode: 33 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:50,018 Episode: 34 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,094 Episode: 35 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,173 Episode: 36 | Current target score 15.0 | Score: 12.0
2021-07-17 12:18:50,249 Episode: 37 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,326 Episode: 38 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,406 Episode: 39 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,500 Episode: 40 | Current target score 15.0 | Score: 12.0
2021-07-17 12:18:50,571 Episode: 41 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:50,639 Episode: 42 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,707 Episode: 43 | Current target score 15.0 | Score: 15.0
2021-07-17 12:18:50,770 Episode: 44 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,833 Episode: 45 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:50,899 Episode: 46 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:50,967 Episode: 47 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:51,037 Episode: 48 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:51,099 Episode: 49 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:51,160 Episode: 50 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:51,310 Episode: 51 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:51,375 Episode: 52 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:51,436 Episode: 53 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:51,500 Episode: 54 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:51,564 Episode: 55 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:51,630 Episode: 56 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:51,694 Episode: 57 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:51,759 Episode: 58 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:51,825 Episode: 59 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:51,892 Episode: 60 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:51,958 Episode: 61 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:52,027 Episode: 62 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:52,097 Episode: 63 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:52,165 Episode: 64 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:52,234 Episode: 65 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:52,302 Episode: 66 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:52,373 Episode: 67 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:52,442 Episode: 68 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:52,516 Episode: 69 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:52,591 Episode: 70 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:52,668 Episode: 71 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:52,740 Episode: 72 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:52,816 Episode: 73 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:52,890 Episode: 74 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:52,965 Episode: 75 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:53,040 Episode: 76 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,116 Episode: 77 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,192 Episode: 78 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,271 Episode: 79 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:53,352 Episode: 80 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:53,433 Episode: 81 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:53,513 Episode: 82 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:53,596 Episode: 83 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,673 Episode: 84 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:53,750 Episode: 85 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,829 Episode: 86 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,906 Episode: 87 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:53,983 Episode: 88 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,059 Episode: 89 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,138 Episode: 90 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,220 Episode: 91 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:54,298 Episode: 92 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,377 Episode: 93 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:54,455 Episode: 94 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:54,536 Episode: 95 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,616 Episode: 96 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,698 Episode: 97 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,785 Episode: 98 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:54,873 Episode: 99 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:54,957 Episode: 100 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:55,144 Episode: 101 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:55,229 Episode: 102 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:55,314 Episode: 103 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:55,400 Episode: 104 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:55,484 Episode: 105 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:55,573 Episode: 106 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:55,664 Episode: 107 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:55,753 Episode: 108 | Current target score 15.0 | Score: 12.0
2021-07-17 12:18:55,844 Episode: 109 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:55,935 Episode: 110 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:56,024 Episode: 111 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:56,118 Episode: 112 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:56,211 Episode: 113 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:56,302 Episode: 114 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:56,396 Episode: 115 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:56,491 Episode: 116 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:56,586 Episode: 117 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:56,682 Episode: 118 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:56,777 Episode: 119 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:56,875 Episode: 120 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:56,971 Episode: 121 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:57,075 Episode: 122 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:57,184 Episode: 123 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:57,289 Episode: 124 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:57,389 Episode: 125 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:57,490 Episode: 126 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:57,592 Episode: 127 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:57,697 Episode: 128 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:57,799 Episode: 129 | Current target score 15.0 | Score: 8.0
2021-07-17 12:18:57,901 Episode: 130 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:58,006 Episode: 131 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:58,113 Episode: 132 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:58,217 Episode: 133 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:58,322 Episode: 134 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:58,431 Episode: 135 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:58,540 Episode: 136 | Current target score 15.0 | Score: 11.0
2021-07-17 12:18:58,649 Episode: 137 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:58,759 Episode: 138 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:58,890 Episode: 139 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:59,035 Episode: 140 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:59,180 Episode: 141 | Current target score 15.0 | Score: 13.0
2021-07-17 12:18:59,326 Episode: 142 | Current target score 15.0 | Score: 9.0
2021-07-17 12:18:59,446 Episode: 143 | Current target score 15.0 | Score: 12.0
2021-07-17 12:18:59,570 Episode: 144 | Current target score 15.0 | Score: 12.0
2021-07-17 12:18:59,694 Episode: 145 | Current target score 15.0 | Score: 12.0
2021-07-17 12:18:59,814 Episode: 146 | Current target score 15.0 | Score: 10.0
2021-07-17 12:18:59,928 Episode: 147 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:00,059 Episode: 148 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:00,178 Episode: 149 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:00,299 Episode: 150 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:00,564 Episode: 151 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:00,689 Episode: 152 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:00,807 Episode: 153 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:00,932 Episode: 154 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:01,062 Episode: 155 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:01,192 Episode: 156 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:01,325 Episode: 157 | Current target score 15.0 | Score: 11.0
2021-07-17 12:19:01,457 Episode: 158 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:01,587 Episode: 159 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:01,720 Episode: 160 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:01,851 Episode: 161 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:01,981 Episode: 162 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:02,107 Episode: 163 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:02,239 Episode: 164 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:02,368 Episode: 165 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:02,495 Episode: 166 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:02,622 Episode: 167 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:02,752 Episode: 168 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:02,879 Episode: 169 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:03,012 Episode: 170 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:03,142 Episode: 171 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:03,272 Episode: 172 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:03,433 Episode: 173 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:03,569 Episode: 174 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:03,702 Episode: 175 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:03,837 Episode: 176 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:03,972 Episode: 177 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:04,108 Episode: 178 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:04,261 Episode: 179 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:04,428 Episode: 180 | Current target score 15.0 | Score: 12.0
2021-07-17 12:19:04,576 Episode: 181 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:04,714 Episode: 182 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:04,852 Episode: 183 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:04,991 Episode: 184 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:05,135 Episode: 185 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:05,283 Episode: 186 | Current target score 15.0 | Score: 12.0
2021-07-17 12:19:05,422 Episode: 187 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:05,568 Episode: 188 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:05,718 Episode: 189 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:05,866 Episode: 190 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:06,018 Episode: 191 | Current target score 15.0 | Score: 11.0
2021-07-17 12:19:06,171 Episode: 192 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:06,325 Episode: 193 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:06,475 Episode: 194 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:06,625 Episode: 195 | Current target score 15.0 | Score: 9.0
2021-07-17 12:19:06,776 Episode: 196 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:06,935 Episode: 197 | Current target score 15.0 | Score: 11.0
2021-07-17 12:19:07,092 Episode: 198 | Current target score 15.0 | Score: 8.0
2021-07-17 12:19:07,247 Episode: 199 | Current target score 15.0 | Score: 10.0
2021-07-17 12:19:07,404 Episode: 200 | Current target score 15.0 | Score: 11.0
2021-07-17 12:19:07,725 ------------------------------------------------------------------------------
2021-07-17 12:19:07,725 Final task score = 15.0
2021-07-17 12:19:09,303 load best model ...
2021-07-17 12:19:09,304 make movie ...
2021-07-17 12:19:10,334 Total reward: 10.00
2021-07-17 12:19:10,334 Action counts:
